id,movie_id,imdb_id,title,description,genres
7642,34482,1059905,The Clique,A young girl tries to fit in with a clique of popular middle school girls after moving into the guest house of one of their homes.,"[35, 18, 10751]"
7643,12779,291502,Swept Away,"Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue.","[35, 10749]"
7644,14384,66390,Soldier Blue,"After a cavalry group is massacred by the Cheyenne, only two survivors remain: Honus, a naive private devoted to his duty, and Cresta, a young woman who had lived with the Cheyenne two years and whose sympathies lie more with them than with the US government. Together, they must try to reach the cavalry's main base camp. As they travel onward, Honus is torn between his growing affection for Cresta.","[28, 18, 37]"
7645,10169,100135,Men at Work,"Two garbage men find the body of a city councilman in a trash can on their route. With help from a supervisor, the duo must solve the case and find the man's killer while hiding the body from the cops.","[35, 80]"
7646,622855,7736496,Jingle Jangle,"An imaginary world comes to life in a holiday tale of an eccentric toymaker, his adventurous granddaughter, and a magical invention that has the power to change their lives forever.",[10402]
7647,321974,3707114,Janis: Little Girl Blue,"Musician Cat Power narrates this documentary on Janis Joplin's evolution into a star from letters that Joplin wrote over the years to her friends, family, and collaborators.","[99, 10402]"
7648,547539,7682382,Sweetheart,"A working woman, mother a three children, realizes that, when her youngest one is about to go to Canada to continue her education, she will end up out of her most precious goal, being a mother..","[35, 18]"
7649,537190,6927152,Rampant,"Ancient Korea, 17th century. While the paranoid King Lee Jo of Joseon, vassal of the Qing dynasty, feels surrounded by conspirators and rebels, a dark evil emerges from the bowels of a merchant ship and the exiled Prince Lee Cheung returns to the royal court, ignoring that he will have to lead the few capable of defeating the ambitious humans and the bloody monsters who threaten to destroy the kingdom.","[28, 18, 14, 27]"
7650,518452,7170950,Like Father,"When a workaholic young executive, is left at the altar, she ends up on her Caribbean honeymoon cruise with the last person she ever expected: her estranged and equally workaholic father. The two depart as strangers, but over the course of a few hilarious adventures, a couple of umbrella-clad cocktails and a whole lot of soul-searching, they return with a renewed appreciation for family and life.","[35, 18]"
7651,637053,11618536,Shithouse,Alex and Maggie are having very different experiences at college. A party one night brings them together.,"[35, 18, 10749]"
7652,13364,814075,Deliver Us from Evil,Documentary filmmaker Amy Berg investigates the life of 30-year pedophile Father Oliver O'Grady and exposes the corruption inside the Catholic Church that allowed him to abuse countless children. Victims' stories and a disturbing interview with O'Grady offer a view into the troubled mind of the spiritual leader who moved from parish to parish gaining trust ... all the while betraying so many.,"[80, 99]"
7653,3121,73440,Nashville,"The intersecting stories of twenty-four charactersâ€”from country star to wannabe to reporter to waitressâ€” connect to the music business in Nashville, Tennessee.","[18, 10402, 35]"
7654,523638,6372694,Prisoners of the Ghostland,"The film centers on notorious criminal Hero who is sent to rescue an abducted girl who has disappeared into a dark supernatural universe. They must break the evil curse that binds them and escape the mysterious revenants that rule the Ghostland, an East-meets-West vortex of beauty and violence.","[28, 53, 27]"
7655,10609,352520,The Life and Death of Peter Sellers,"The turbulent personal and professional life of actor Peter Sellers (1925-1980), from his beginnings as a comic performer on BBC Radio to his huge success as one of the greatest film comedians of all time; an obsessive artist so dedicated to his work that neglected his loved ones and sacrificed part of his own personality to convincingly create that of his many memorable characters.","[18, 35, 10749]"
7656,346681,1781058,Wilson,"Middle-aged and divorced, Wilson finds himself lonely, smug and obsessed with his past.",[35]
7657,371759,4701546,Doctor Who: The Husbands of River Song,"Itâ€™s Christmas Day on a remote human colony and the Doctor is hiding from Christmas Carols and Comedy Antlers. But when a crashed spaceship calls upon the Doctor for help, he finds himself recruited into River Songâ€™s squad and hurled into a fast and frantic chase across the galaxy. King Hydroflax is furious, and his giant Robot bodyguard is out-of-control and coming for them all! Will Nardole survive? And when will River Song work out who the Doctor is? All will be revealed on a starliner full of galactic super-villains and a destination the Doctor has been avoiding for a very long time.","[35, 18, 878, 10770]"
7658,36801,1196204,Cemetery Junction,"In 1970s England, three blue-collar friends spend their days joking, drinking, fighting and chasing girls. Freddie wants to leave their working-class world but cool, charismatic Bruce and lovable loser Snork are happy with life the way it is. When Freddie gets a new job as a door-to-door salesman and bumps into his old school sweetheart Julie, the gang are forced to make choices that will change their lives for ever.","[35, 18]"
7659,157099,1609479,Better Living Through Chemistry,"A straight-laced pharmacist's uneventful life spirals out of control when he starts an affair with a trophy wife customer who takes him on a joyride involving sex, drugs and possibly murder.","[35, 18]"
7660,500860,5952594,The Mustang,"While participating in a rehabilitation program training wild mustangs, a convict at first struggles to connect with the horses and his fellow inmates, but he learns to confront his violent past as he soothes an especially feisty horse.",[18]
7661,5971,98625,We're No Angels,Two escaped cons' only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.,"[35, 80]"
7662,13501,484111,The Good Night,"Gary, a musician, is trapped in an unhappy relationship with his live-in lover, Dora. He becomes enthralled with a beautiful seductress who enters his dreams, and tries to control his dream-state so he can spend more and more time with her. When Gary sees his mystery woman's face on a bus billboard, he discovers she is real, and fate brings him an opportunity to meet her.","[35, 18, 10749, 14, 10402]"
7663,1415,320244,Party Monster,"The New York club scene of the 80s and 90s was a world like no other. Into this candy-colored, mirror ball playground stepped Michael Alig, a wannabe from nowhere special. Under the watchful eye of veteran club kid James St. James, Alig quickly rose to the top... and there was no place to go but down.","[35, 18, 80]"
7664,9699,84814,Trail of the Pink Panther,"The Pink Panther diamond is stolen once again from Lugash and the authorities call in Chief Inspector Clouseau from France. His plane disappears en-route. This time, famous French TV reporter Marie Jouvet sets out to solve the mystery and starts to interview everybody connected to Clouseau.","[35, 80]"
7665,17708,250310,Corky Romano,"Corky Romano is a bumbling, simpleton, veterinarian and the youngest, outcast son of an aging gangster, named Pops Romano, who calls upon Corky to infiltrate the local FBI and retrieve and destroy evidence being used to incriminate Pops for racketeering charges.","[28, 35, 80]"
